feature,baseline_macro_f1,importance_mean,importance_std,score_after_permutation_mean
word_svd_140,0.7286912420730359,0.0004937756639554758,0.00027589641381294846,0.7281974664090805
char_svd_120,0.7286912420730359,0.0004854231994026792,0.0003349409924620069,0.7282058188736332
char_svd_121,0.7286912420730359,0.00048507184733004305,0.0006398814833502815,0.7282061702257059
word_svd_196,0.7286912420730359,0.000482169663842269,0.0011549302032873056,0.7282090724091936
word_svd_72,0.7286912420730359,0.0004574750634820379,0.00062421775152818,0.7282337670095539
char_svd_124,0.7286912420730359,0.000453215265756679,0.00044715522211100393,0.7282380268072792
char_svd_0,0.7286912420730359,0.0004458696546145724,0.0007698865157516284,0.7282453724184214
char_svd_6,0.7286912420730359,0.0004414572541908246,0.0013208787907315936,0.7282497848188451
word_svd_85,0.7286912420730359,0.00043725786592734294,0.0002777743693046798,0.7282539842071086
char_svd_49,0.7286912420730359,0.00043265273330852507,0.00026350395763973064,0.7282585893397274
word_svd_79,0.7286912420730359,0.0004287724221900824,0.00045510899574822787,0.7282624696508458
char_svd_46,0.7286912420730359,0.0004239153389454131,0.00024534472612165904,0.7282673267340906
class_-1_top_unique_match_count,0.7286912420730359,0.00042219610092470995,0.00033829556364081166,0.7282690459721112
word_svd_130,0.7286912420730359,0.0004149728684818887,0.0007281865046469091,0.728276269204554
